AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,CortosMarketName,CortosSubMarketName,CortosMarketSubmarketID,CortosMarketID,CortosSubMarketID,CortosPropertyNumber,MoodysCountyID,MoodysMetroDivisionID,MoodysMSAID,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,CortosMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"bracm78209",,"Property","Cortland Brackenridge","Cortland Brackenridge","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX","Alamo Heights","41700-2","41700",2,49137,"48029",,,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Retain",,"Stabilized",2019-10-27 00:00:00.0000000,"A",4559202,1,3010,2014.000000,282,,2019-09-27 00:00:00.0000000,,201910,202502,"PURE BRACK APTS LLC","47-4602223","223 Brackenridge Ave","San Antonio","78209-7009","(210) 817-5485","","Brackenridge@cortland.com","cortland.com/brackenridge","Mindi Hill","Kyle Bateh","Heeten Patel","Christin Markiewicz","Susan Gutierrez","Nicholas Williamson","Jacqui Williams","Nadeige Exavier","Jason Halpert","N/A","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"brackenridge",2122702.9013514798,41700,"Garden-Style",282.00000000713095,"bracm78209",2019-09-27 00:00:00.0000000,2019-10-27 00:00:00.0000000,1,"JVP",,True,353647,70725,0.025000000000000001,"gross-revenue",0.0050000000000000001,24996,,70000,130,,,,"JVP",1,1452
"flatwhbre78245",,"Property","The Flats at Westover Hills","The Flats at Westover Hills","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX","Southwest San Antonio","41700-4","41700",4,19993,"48029",,,"TX","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Non-Stabilized",,"B",3712020,1,2042,2006.000000,272,,2020-02-28 00:00:00.0000000,,201509,202502,,"84-4601448","1538 Cable Ranch Rd","San Antonio","78245-2111","(210) 741-9947","","TheFlats@cortland.com","https://www.flatsatwestoverhills.com","Mindi Hill","Kyle Bateh","Heeten Patel","Christin Markiewicz","Nancy Cardenas","Nicholas Williamson","Jacqui Williams","Mindy Dollinger","Jason Halpert","Jose Rodriguez","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"theflatsbre",,41700,"Garden-Style",272.00000000358273,"flatwh78245",2015-08-28 00:00:00.0000000,,1,"Blackstone",,True,,,0.025000000000000001,,0.0074999999999999997,,,,,,,,"Blackstone",0,1453
"presfbre278240",,"Property","Cortland at Fredericksburg","Cortland at Fredericksburg","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX","Medical Center","41700-6","41700",6,35532,"48029",,,"TX","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2018-09-08 00:00:00.0000000,"A",4216435,1,1070,2009.000000,376,,2021-06-15 00:00:00.0000000,,201708,202502,,"86-3509372","10422 Huebner Rd","San Antonio","78240-1339","(210) 750-6995","","Fredericksburg@cortland.com","cortland.com/fredericksburg","Mindi Hill","Kyle Bateh","Heeten Patel","Christin Markiewicz","Cindy Carroll","Nicholas Williamson","Jacqui Williams","Renita Lott","Jason Halpert","Jamison Gavin","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"fredericksburgbre",310288.05024000001,41700,"Garden-Style",376.00000000186515,"presf78240",2017-07-31 00:00:00.0000000,2018-09-08 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1454
"parwa78216",,"Property","Cortland Walker Ranch","Cortland Walker Ranch","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX","Airport Area","41700-8","41700",8,46688,"48029",,,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Retain",,"Stabilized",2019-12-02 00:00:00.0000000,"A",4559212,1,3012,2014.000000,360,,2019-09-27 00:00:00.0000000,,201910,202502,"PURE PW APTS LLC","47-3810840","12803 West Ave","San Antonio","78216-1813","(210) 817-5207","","WalkerRanch@cortland.com","www.cortland.com/walker-ranch","Mindi Hill","Kyle Bateh","Heeten Patel","Christin Markiewicz","Jordan Notgrass","Nicholas Williamson","Jacqui Williams","Nadeige Exavier","Jason Halpert","Jamison Gavin","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"walkerranch",2311866.2301500002,41700,"Garden-Style",360.00000000100476,"parwa78216",2019-09-27 00:00:00.0000000,2019-12-02 00:00:00.0000000,1,"JVP",,True,437784,110971,0.025000000000000001,"gross-revenue",0.0050000000000000001,24996,,70000,130,,,,"JVP",1,1449
"puret78261",,"Property","Cortland Estates at TPC","Cortland Estates at TPC","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX","Far North Central San Antonio","41700-13","41700",13,19088,"48029",,,"TX","Core-Plus",False,False,"Acquisition",0,False,"Portfolio 22","Portfolio 22 - Retain",,"Stabilized",2019-10-27 00:00:00.0000000,"A",4559220,1,3009,2007.000000,344,,2019-09-27 00:00:00.0000000,,201910,202502,"PURE MTPC APTS LLC","81-1281124","22800 Bulverde Rd","San Antonio","78261-3031","(210) 817-5480","","EstatesTPC@cortland.com","cortland.com/estates-at-tpc","Mindi Hill","Kyle Bateh","Heeten Patel","Christin Markiewicz","Jordan Notgrass","Nicholas Williamson","Jacqui Williams","Lisa Jones","Jason Halpert","Jamison Gavin","Corey Pilkenton","Sam Evans","Nicholas Williamson",True,"estatestpc",2648479.584336,41700,"Garden-Style",344.00000000527797,"puret78261",2019-09-27 00:00:00.0000000,2019-10-27 00:00:00.0000000,1,"JVP",,False,418327,84110,0.025000000000000001,"gross-revenue",0.0050000000000000001,24996,,70000,130,,,,"JVP",1,1450
"bowbbre233616",,"Property","Cortland Bowery","Cortland Bowery","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Peninsula","45300-2","45300",2,679,"12057",,,"FL","Core-Plus",False,True,"Acquisition",0,False,"Acorn 2","Acorn 2",,"Stabilized",2017-08-04 00:00:00.0000000,"B",3519497,1,2070,1987.500000,608,,2021-07-01 00:00:00.0000000,,201502,202502,,"86-3509372","6301 S Westshore Blvd","Tampa","33616-1334","(813) 734-8723","","bowery@cortland.com","www.bowerybaysidetampa.com","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Melissa Lopez","Don Cargal","Lia Kumar","Mindy Dollinger","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"bowerybre",2325800,45300,"Garden-Style",608.00000000700345,"bowb33616",2015-01-30 00:00:00.0000000,2017-08-04 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,1614
"bowbnbre233616",,"Property","Cortland Westshore","Cortland Westshore","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Peninsula","45300-2","45300",2,79183,"12057",,,"FL","Opportunistic",False,True,"Development",0,False,"Acorn 2","Acorn 2",,"Stabilized",2023-06-24 00:00:00.0000000,"A",4592949,1,3033,2018.500000,587,,2021-07-01 00:00:00.0000000,,201502,202502,,"86-3509372","6207 S West Shore Blvd","Tampa","33616-1360","(813) 592-7388","","westshore@cortland.com","Cortland.com/Westshore","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ryder Bilter","Don Cargal","Lia Kumar","Mindy Dollinger","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"westshore2bre",833500,45300,"Mid-Rise",587.00000000475927,"bowbn33616",2015-01-30 00:00:00.0000000,2023-06-24 00:00:00.0000000,1,"Blackstone",,False,,,0.029999999999999999,"gross-revenue",0.0050000000000000001,,,,220,,,,"Blackstone",1,2002
"kinco33186",,"Property","Cortland Kings Meadow","Cortland Kings Meadow","Miami-Miami Beach-Kendall, FL","Miami-Miami Beach-Kendall, FL","Westchester/Kendall","33124-7","33124",7,3109,"12086","33124",,"FL","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2024-11-10 00:00:00.0000000,"B",4840661,1,4224,1986.000000,480,,2021-08-24 00:00:00.0000000,,202109,202502,"SW 142nd FL Partners, LLC ","81-0793421 ","8961 SW 142nd Ave","Miami","33186-1259","(786) 738-9427","","kingsmeadow@cortland.com","cortland.com/kings-meadow","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Alexandra Llamas","Manuel Vazquez","Lia Kumar","Nadeige Exavier","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"kingsmeadow",17095169.311270501,33124,"Garden-Style",480.00000000340793,"kinco33186",2021-08-24 00:00:00.0000000,2024-11-10 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",,,,,220,,,,"Fund V",0,3063
"corl33612",,"Property","Cortland Lakecrest","Cortland Lakecrest","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","University","45300-6","45300",6,19330,"12057",,,"FL","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Stabilized",2025-01-16 00:00:00.0000000,"A",5439648,1,,2008.000000,464,464,2024-12-17 00:00:00.0000000,,202501,202502,"McKinley Drive FL Partners, LLC","33-2168995","10420 Mckinley Dr","Tampa","33612-6420","(813) 755-8758","","lakecrest@cortland.com","","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Emma Horton","Don Cargal","Lia Kumar","Claudine Romain","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"lodge",19403048.039999999,45300,"Garden-style",464.00000000539001,"corl33612",2024-12-17 00:00:00.0000000,2025-01-16 00:00:00.0000000,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6974
"corww33578",,"Property","Winthrop West","Winthrop West","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Brandon/Southeast Hillsborough County","45300-9","45300",9,9987,"12057",,,"FL","Value-add",False,False,"Acquisition",0,False,"3rd Party Management","Project Rock",,"Stabilized",2022-07-10 00:00:00.0000000,"B",4971418,1,4270,1990.000000,204,204,2022-05-19 00:00:00.0000000,,202206,202502,"RRE Kensington Holdings LLC","81-3506451","6218 Watermark Dr","Riverview","33578-3922","(813) 303-1049","","winthropwest@cortland.com","cortland.com/winthrop-west","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Brittany Rose","Don Cargal","Lia Kumar","Renita Lott","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"winthropwest",,45300,"Garden-style",204.00000000682223,"corww33578",2022-05-19 00:00:00.0000000,2022-07-10 00:00:00.0000000,1,"Blackstone",,True,,,,,,,,,,,,,"Blackstone",1,3760
"corsf33619",,"Property","Cortland Santos Flats","Cortland Santos Flats","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Brandon/Southeast Hillsborough County","45300-9","45300",9,10263956,"12057",,,"FL","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-05-17 00:00:00.0000000,"A",4943172,1,4252,2021.000000,296,296,2022-03-22 00:00:00.0000000,,202204,202502,"Rooks Park FL Partners LLC","83-2495528","8733 Rooks Park Cir","Tampa","33619-6657","(813) 669-3014","","santosflats@cortland.com","cortland.com/santos-flats","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Corey Paige","Don Cargal","Lia Kumar","Remesa Brown","Corinne Smith","Jamison Gavin","David Demartino","Bob Senkarik","Brandon Center",True,"santosflats",768600,45300,"Mid-Rise",296.00000000467986,"corsf33619",2022-03-22 00:00:00.0000000,2022-05-17 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,,,,,"CGI",1,3611
"corri33578",,"Property","Cortland Riverview","Cortland Riverview","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Brandon/Southeast Hillsborough County","45300-9","45300",9,10264552,"12057",,,"FL","Opportunistic",False,False,"Development",0,False,"Stand-alone","Riverview",,"Stabilized",2024-12-07 00:00:00.0000000,"A",4922970,1,,2022.000000,319,319,2021-11-09 00:00:00.0000000,,202208,202502,"Magnolia Park FL Partners, LLC","87-3145994","9246 Headwaters Ave","RIVERVIEW","33578","(813) 669-5852","","riverview@cortland.com","www.cortland.com/riverview","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Corey Paige","Don Cargal","Lia Kumar","Candice Davenport","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"riverview",53842000,45300,"Garden-Style",319.00000000485596,"corri33578",2021-11-09 00:00:00.0000000,2024-12-07 00:00:00.0000000,1,"Oaktree",,False,,,0.025000000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"Oaktree",0,3512
"retbcbre33510",,"Property","Cortland Bermuda Lake","Cortland Bermuda Lake","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Brandon/Southeast Hillsborough County","45300-9","45300",9,17436,"12057",,,"FL","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2018-03-01 00:00:00.0000000,"A",3789302,1,2046,2005.000000,352,,2020-02-28 00:00:00.0000000,,201601,202502,,,"2648 Bermuda Lake Dr","Brandon","33510-2249","(813) 375-0631","","bermudalake@cortland.com","cortland.com/bermuda-lake","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Brittany Rose","Don Cargal","Lia Kumar","Mindy Dollinger","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"broadwaybre",,45300,"Garden-Style",352.00000000140392,"retbc33510",2015-12-17 00:00:00.0000000,2018-03-01 00:00:00.0000000,1,"Blackstone",,True,,,0.025000000000000001,,0.0074999999999999997,,,,,,,,"Blackstone",1,1616
"covbbbre33716",,"Property","Cortland Brighton Bay","Cortland Brighton Bay","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","North St. Petersburg","45300-11","45300",11,9598,"12103",,,"FL","Core-Plus",False,True,"Acquisition",0,False,"Acorn 1","Acorn 1",,"Stabilized",2017-12-26 00:00:00.0000000,"A",3865554,1,2041,2000.000000,382,,2020-02-28 00:00:00.0000000,,201604,202502,,,"10901 Brighton Bay Blvd NE","St Petersburg","33716-3446","(727) 756-8785","","brightonbay@cortland.com","cortland.com/brighton-bay","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Melissa Lopez","Don Cargal","Lia Kumar","Mindy Dollinger","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"brightonbre",,45300,"Garden-Style",382.00000000133838,"covbb33716",2016-03-04 00:00:00.0000000,2017-12-26 00:00:00.0000000,1,"Blackstone",,True,308597,454054,0.025000000000000001,"gross-revenue",0.0074999999999999997,,,,220,,,,"Blackstone",1,1618
"corbawarba33764",,"Property","Cortland Bayside","Cortland Bayside","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Clearwater","45300-13","45300",13,10256714,"12103",,,"FL","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Bainbridge Bayside","CP Fund V","Stabilized",2021-01-01 00:00:00.0000000,"A",4698068,1,3050,2019.000000,360,,2021-02-16 00:00:00.0000000,,202012,202502,"US HWY 19N FL Partners LLC","85-2361889","19355 Us Highway 19 N","Clearwater","33764-3102","(727) 261-1017","","Bayside@cortland.com","cortland.com/bayside","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Kayla Shaver","Don Cargal","Lia Kumar","Claudine Romain","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"baysidewarba",794750,45300,"Garden-Style",360.00000000546942,"corba33764",2020-11-13 00:00:00.0000000,2021-01-01 00:00:00.0000000,1,"Warba",,False,,,0.025000000000000001,,0.01,,,,,,,,"Warba",1,2018
"casli85704",,"Property","Cortland North Tucson","Cortland North Tucson","Tucson, AZ","Tucson, AZ","Casas Adobes/Oro Valley","46060-6","46060",6,395,"04019",,,"AZ","Value-Add",False,False,"Acquisition",0,False,"Stand-alone","Fund V Wholly-Owned","CP Fund V","Stabilized",2024-02-18 00:00:00.0000000,"B",4845197,1,4215,1987.000000,144,,2021-09-15 00:00:00.0000000,,202110,202502,"Magee AZ Partners LLC","85-2361889","699 W Magee Rd","Tucson","85704-4651","(520) 391-7986","","northtucson@cortland.com","cortland.com/north-tucson","DT Tucker","Michael Kolshak","Robbie Weinstein","Jessica Pena","Eric Nelson","Tim Dreisbach","Mary Zirbel","Nadeige Exavier","Joshua Bivens","Don Amico","David Demartino","Mitch Rice","Aaron Clausen",True,"casas",6349128.8174999999,46060,"Garden-Style",144.00000000263006,"casli85704",2021-09-15 00:00:00.0000000,2024-02-18 00:00:00.0000000,1,"Fund V",,True,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Fund V",0,3020
"corlo85704",,"Property","Cortland on the Loop","Cortland on the Loop","Tucson, AZ","Tucson, AZ","Casas Adobes/Oro Valley","46060-6","46060",6,37880,"04019",,,"AZ","Core-plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-08-25 00:00:00.0000000,"B",4834443,1,4232,2011.000000,304,,2021-08-16 00:00:00.0000000,,202109,202502,"River AZ Partners LLC","83-2495528","1925 W River Rd","Tucson","85704-1464","(520) 397-3965","","theloop@cortland.com","www.cortland.com/the-loop","DT Tucker","Michael Kolshak","Robbie Weinstein","Jessica Pena","Eric Nelson","Tim Dreisbach","Mary Zirbel","Stacie Moore","Joshua Bivens","Don Amico","David Demartino","Mitch Rice","Aaron Clausen",True,"loop",4951573.2243417501,46060,"Garden-Style",304.0000000073037,"corlo85704",2021-08-16 00:00:00.0000000,2022-08-25 00:00:00.0000000,1,"CGI",,True,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",1,3019
"sunri85704",,"Property","Cortland Sun River","Cortland Sun River","Tucson, AZ","Tucson, AZ","Casas Adobes/Oro Valley","46060-6","46060",6,15816,"04019",,,"AZ","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2024-05-17 00:00:00.0000000,"B",4874084,1,4237,2001.000000,294,,2021-10-20 00:00:00.0000000,,202111,202502,"La Canada AZ Partners","83-2495528","5100 N La Canada Dr","Tucson","85704-1511","(520) 523-2927","","sunriver@cortland.com","cortland.com/sun-river","DT Tucker","Michael Kolshak","Robbie Weinstein","Jessica Pena","Lucas Verdugo","Tim Dreisbach","Mary Zirbel","Stacie Moore","Joshua Bivens","Don Amico","David Demartino","Mitch Rice","Aaron Clausen",True,"sunriver",13912376.407929299,46060,"Garden-Style",294.00000000126892,"sunri85704",2021-10-20 00:00:00.0000000,2024-05-17 00:00:00.0000000,1,"CGI",,True,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",0,3209
"corlc85718",,"Property","Cortland Las Casas","Cortland Las Casas","Tucson, AZ","Tucson, AZ","Catalina Foothills","46060-7","46060",7,10273610,"04019",,,"AZ","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2024-05-11 00:00:00.0000000,"B",4909321,1,4247,2003.000000,754,,2021-12-29 00:00:00.0000000,,202201,202502,"Campbell AZ Partners LLC","83-2495528","4647 N Campbell Ave","Tucson","85718-6419","(520) 391-6765","","lascasas@cortland.com","cortland.com/las-casas","DT Tucker","Michael Kolshak","Robbie Weinstein","Jessica Pena","SHARED - Kelly Gallaher","Tim Dreisbach","Mary Zirbel","Maria Domingo","Joshua Bivens","N/A","David Demartino","Mitch Rice","Aaron Clausen",True,"lascasas",39988616,46060,"Garden-Style",754.00000000722423,"corlc85718",2021-12-29 00:00:00.0000000,2024-05-11 00:00:00.0000000,1,"CGI",,False,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",0,3400
"corsc85750",,"Property","Cortland Sabino Canyon","Cortland Sabino Canyon","Tucson, AZ","Tucson, AZ","Catalina Foothills","46060-7","46060",7,69575,"04019",,,"AZ","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2024-05-05 00:00:00.0000000,"B",4874081,1,4238,1988.000000,189,,2021-10-20 00:00:00.0000000,,202111,202502,"Sabino Canyon AZ Partners LLC","83-2495528","4880 N Sabino Canyon Rd","Tucson","85750-7006","(520) 492-0498","","SabinoCanyon@cortland.com","cortland.com/sabino-canyon","DT Tucker","Michael Kolshak","Robbie Weinstein","Jessica Pena","Michael Caeti","Tim Dreisbach","Mary Zirbel","Stacie Moore","Joshua Bivens","Don Amico","David Demartino","Mitch Rice","Aaron Clausen",True,"sabinocanyon",9842373.3665848505,46060,"Garden-Style",189.00000000872984,"corsc85750",2021-10-20 00:00:00.0000000,2024-05-05 00:00:00.0000000,1,"CGI",,True,,,0.0275,"gross-revenue",,,,,130,,,,"CGI",0,3208
"arlingapt22209",,"Property","Cortland Arlington","Cortland Arlington","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","North Arlington","47900-7","47900",7,,"51013","47894",,"VA","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Non-Stabilized",,"B",4988091,1,4277,1986.000000,184,184,2022-06-28 00:00:00.0000000,,202207,202502,"Clarendon VA Partners LLC","83-2495528","1550 Clarendon Blvd","Arlington","22209-2794","(571) 536-7059","","arlington@cortland.com","cortland.com/arlington","Kerry Crowley","Michael Kolshak","Shirin Singh","Brian Baker","India Deahl","Jeremy Jackson","Kristen Appleton","Stacie Moore","Shalina Daswani","N/A","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"arlington",23021599,47900,"High-rise",184.00000000386666,"arlingapt22209",2022-06-28 00:00:00.0000000,,1,"CGI",,True,,,,,,,,,,,,,"CGI",0,3822
"cornl22202",,"Property","Cortland at National Landing","Cortland at National Landing","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","Crystal City/Pentagon City","47900-9","47900",9,2857,"51013","47894",,"VA","Value-add",False,False,"Acquisition",0,False,"Stand-alone","N/A","CP Fund VI","Stabilized",2024-08-22 00:00:00.0000000,"A",5368796,1,,1990.000000,298,298,2024-07-23 00:00:00.0000000,,202408,202502,"Fifteenth Street South VA Partners, LLC","99-3954112","801 15th St S","Arlington","22202-5008","(703) 774-3116","","nationallandingdistro@cortland.com","cortland.com/national-landing","Kerry Crowley","Michael Kolshak","Shirin Singh","Brian Baker","Jordan Long","Jeremy Jackson","Kristen Appleton","Jeff Brzinski","Shalina Daswani","N/A","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"nationalland",15877769,47900,"High-rise",298.00000000692273,"cornl22202",2024-07-23 00:00:00.0000000,2024-08-22 00:00:00.0000000,1,"Fund VI",,False,,,,,,,,,,,,,"Fund VI",0,6045
